 	по верху		по ве'рху кры'ши, но по'верху (наpѣч.)	 
 	повершённый		повершённый	 
 	поверье		повѣ'рье (не повѣ'ріе!)	 
 	поверьте		повѣ'рьте	 
 	поверять		повѣря'ть	 
 	повеса		повѣ'са (молодо'й человѣ'къ, и'щущій развлече'ній, заба'въ и тра'тящій вре'мя легкомы'сленно; бездѣ'льникъ, прока'зникъ)	 
 	повеселее		повеселѣ'е	 
 	повесить		повѣ'сить	 
 	повесничать		повѣ'сничать	 
 	повествование		повѣствова'ніе	 
 	повествует		повѣству'етъ, повѣству'емъ, повѣству'ешь, повѣству'ютъ	 
 	повестить		повѣсти'ть	 
 	повестка		повѣ'стка, въ повѣ'сткѣ	 
 	повесть		по'вѣсть	 
 	повет		повѣ'тъ, повѣ'товый (администрати'вно-суде'бный о'кругъ, уѣ'здъ)	 
 	поветовый		повѣ'товый	 
 	поветрие		повѣ'тріе (увлече'ніе, получи'вшее распростране'ніе)	 
 	поветь		повѣ'ть, повѣ'тный (навѣ'съ въ крестья'нскомъ дворѣ')	 
 	повешен		повѣ'шенъ	 
 	повешение		повѣ'шеніе, повѣ'шенье	 
 	повеять		повѣ'ять, повѣ'ю, повѣ'ешь	 
 	повзводно		повзво'дно	 
 	повзрослеет		повзрослѣ'етъ	 
 	повзрослеть		повзрослѣ'ть	 
 	повивать		повива'ть	 
 	по-видимому		пови'димому	 
 	повинность		пови'нность	 
 	повлёкший		повлёкшій	 
 	повлечёт		повлечётъ	 
 	повлечь		повле'чь, повлеку', повлечётъ, повлеку'тъ, повлёкъ, повлекла'	 
 	повоёванный		повоёванный	 
 	Поволжье		Пово'лжье, пово'лжскій, въ Пово'лжьѣ	 
 	поволочённый		поволочённый	 
 	поворот		поворо'тъ, на поворо'тѣ	 
 	поворошённый		поворошённый	 
 	повредит		повреди'тъ, повреди'те	 
 	повредить		повреди'ть, повреди'ться	 
 	повреждение		поврежде'ніе	 
 	повреждённый		повреждённый	 
 	повременить		повремени'ть	 
 	повремёнка		повремёнка	 
 	повремённость		повремённость	 
 	поврёт		поврётъ	 
 	повседневные		повседне'вные (м. р.), повседне'вныя (ж. р. и ср. р.), повседне'вными	 
 	повседневный		повседне'вный, повседне'вно, повседне'вность, повседне'вная	 
 	повсеместно		повсемѣ'стно	 
 	повстаёт		повстаётъ	 
 	повстанец		повста'нецъ	 
 	повстречает		повстрѣча'етъ, повстрѣча'ете, повстрѣча'емъ, повстрѣча'ешь, повстрѣча'ютъ	 
 	повстречается		повстрѣча'ется, повстрѣча'етесь	 
 	повстречался		повстрѣча'лся, повстрѣча'лась, повстрѣча'лись, повстрѣча'лось	 
 	повстречать		повстрѣча'ть, повстрѣча'ться	 
 	повсюду		повсю'ду	 
 	повторение		повторе'ніе	 
 	по-вчерашнему		по-вчера'шнему	 
 	повывёртывает		повывёртываетъ	 
 	повыдёргивает		повыдёргиваетъ	 
 	повытье		повы'тье (отдѣле'ніе пи'сьменныхъ и'ли приказны'хъ дѣ'лъ въ суда'хъ), повы'тчикъ	 
 	повычёркивает		повычёркиваетъ	 
 	повыше		повы'ше	 
 	повышение		повыше'ніе	 
 	повьётся		повьётся	 
 	поганее		пога'нѣе	 
 	поганец		пога'нецъ, пога'нцемъ (скве'рный, недосто'йный, га'дкій человѣ'къ)	 
 	поганые		пога'ные (м. р.), пога'ныя (ж. р. и ср. р.), пога'ное	 
 	поганый		пога'ный, пога'ное, пога'нѣе, пога'наго	 
 	Поггендорф		Поггендо'рфъ	 
 	погибает		погиба'етъ	 
 	погибель		поги'бель, въ три поги'бели	 
 	погибшего		поги'бшаго	 
 	погибшее		поги'бшее	 
 	погибшие		поги'бшіе (м. р.), поги'бшія (ж. р. и ср. р.)	 
 	погибший		поги'бшій, поги'бшаго	 
 	поглотить		поглоти'ть	 
 	поглощённый		поглощённый	 
 	поглупеть		поглупѣ'ть	 
 	поглядевший		поглядѣ'вшій	 
 	поглядел		поглядѣ'лъ	 
 	погляделся		поглядѣ'лся	 
 	поглядеть		поглядѣ'ть, поглядѣ'вшій, поглядѣ'лъ	 
 	поглядеться		поглядѣ'ться	 
 	погнётесь		погнётесь	 
 	погноённый		погноённый	 
 	погода		пого'да, о пого'дѣ, но па'года :)	 
 	погодное		пого'дное	 
 	погодные		пого'дные (м. р.), пого'дныя (ж. р. и ср. р.)	 
 	погоже		пого'же	 
 	погожего		пого'жаго	 
 	погожее		пого'жее	 
 	погожие		пого'жіе (м. р.), пого'жія (ж. р. и ср. р.)	 
 	погожий		пого'жій, пого'жими, пого'жихъ, пого'жаго	 
 	поголовно		поголо'вно	 
 	поголовье		поголо'вье	 
 	погонщик		пого'нщикъ	 
 	погоны		пого'ны, на пого'нѣ	 
 	погоня		пого'ня, въ пого'нѣ, пого'ней	 
 	погорелец		погорѣ'лецъ	 
 	погорячее		погорячѣ'е	 
 	Погосский		Пого'сскій	 
 	погранённый		погранённый	 
 	погреб		по'гребъ, въ по'гребѣ	 
 	погрёб		погрёбъ	 
 	погребальный		погреба'льный	 
 	погребать		погреба'ть	 
 	погребение		погребе'ніе	 
 	погребённый		погребённый	 
 	погребец		погребе'цъ (доро'жный ларе'цъ, сундучо'къ для ча'йнаго, столо'ваго прибо'ра и напи'тковъ)	 
 	погрёбший		погрёбшій	 
 	погремушка		погрему'шка	 
 	погреть		погрѣ'ть	 
 	погреться		погрѣ'ться	 
 	погрешность		погрѣ'шность	 
 	погромлённый		погромлённый	 
 	погрубелый		погрубѣ'лый	 
 	погрубеть		погрубѣ'ть	 
 	погружение		погруже'ніе	 
 	погружённость		погружённость	 
 	погрызёшь		погрызёшь	 
 	подавленный		пода'вленный	 
 	подагра		пода'гра (болѣ'знь, выража'ющаяся припуха'ніемъ и о'строй бо'лью въ сочлене'ніяхъ нѣ'которыхъ суста'вовъ но'гъ)	 
 	подаёшься		подаёшься	 
 	подайте		пода'йте	 
 	подалее		пода'лѣе	 
 	подальше		пода'льше	 
 	поданный		по'данный (отъ пода'ть), но по'дданный (кого'-нибу'дь или чего'-нибу'дь)	 
 	подаренный		пода'ренный	 
 	податель		пода'тель, пода'телемъ	 
 	подачка		пода'чка, пода'чекъ (то, что же'ртвуется изъ ми'лости и'ли снисхожде'нія; кусо'къ ѣды', бро'шенный соба'кѣ и'ли друго'му живо'тному)	 
 	подаяние		подая'ніе	 
 	подбедёрок		подбедёрокъ	 
 	подбежать		подбѣжа'ть	 
 	подбелённый		подбѣлённый	 
 	подберёзовик		подберёзовикъ	 
 	подберётесь		подберётесь	 
 	подбери		подбери'	 
 	подбодрённый		подбодрённый	 
 	под боком		подъ бо'комъ	 
 	подбредём		подбредёмъ	 
 	подбредёт		подбредётъ	 
 	подбредёшь		подбредёшь	 
 	подбрёл		подбрёлъ	 
 	подвевать		подвѣва'ть, подвѣва'ешь, подвѣва'ться	 
 	подведён		подведёнъ	 
 	подведённый		подведённый	 
 	подведёт		подведётъ	 
 	подведёшь		подведёшь	 
